ए	a
ए	A
बी	b
बी	B
सी	c
सी	C
डी	d
डी	D
ई	e
ई	E
एफ	f
एफ	F
एफ़	f
एफ़	F
जी	g
जी	G
एच	h
एच	H
आई	i
आई	I
आइ	i
आइ	I
जे	j
जे	J
के	k
के	K
एल	l
एल	L
एम	m
एम	M
एन	n
एन	N
ओ	o
ओ	O
पी	p
पी	P
क्यू	q
क्यू	Q
आर	r
आर	R
एस	s
एस	S
टी	t
टी	T
यू	u
यू	U
वी	v
वी	V
डब्ल्यू	w
डब्ल्यू	W
एक्स	x
एक्स	X
वाई	y
वाई	Y
ज़ेड	z
ज़ेड	Z
